2.560971 & [4, 1, 4, 4, 0, 2, 3, 4, 3, 3, 3]
2.556912 & [1, 1, 0, 1, 1, 1, 2, 3, 3, 1, 3]
2.556912 & [3, 2, 2, 2, 2, 2, 0, 2, 1, 1, 1]
2.560971 & [1, 3, 3, 3, 1, 0, 1, 0, 2, 0, 0]
2.560971 & [4, 3, 2, 1, 0, 2, 1, 0, 0, 0, 0]
2.560971 & [2, 2, 3, 2, 4, 0, 2, 0, 1, 0, 0]
2.560971 & [2, 0, 0, 2, 2, 1, 1, 1, 3, 1, 0]
2.560971 & [1, 1, 2, 2, 2, 1, 0, 3, 3, 1, 3]
2.560971 & [0, 4, 0, 0, 2, 1, 1, 1, 0, 1, 3]
2.667472 & [0, 1, 1, 3, 4, 0, 0, 2, 2, 1, 2]
2.667472 & [3, 1, 2, 1, 0, 2, 2, 4, 4, 1, 4]
2.667472 & [4, 1, 1, 1, 0, 0, 2, 0, 3, 2, 2]
2.667472 & [2, 1, 1, 1, 3, 2, 0, 0, 4, 2, 0]
2.717099 & [0, 0, 0, 0, 0, 2, 0, 1, 1, 0, 1]
2.667472 & [0, 1, 0, 1, 3, 4, 1, 2, 2, 0, 2]
2.618694 & [1, 0, 0, 0, 3, 4, 2, 0, 0, 0, 0]
2.667472 & [0, 0, 0, 1, 4, 4, 3, 0, 2, 1, 2]
2.667472 & [4, 3, 4, 2, 4, 0, 0, 1, 1, 1, 0]
2.667472 & [2, 5, 2, 2, 0, 0, 3, 0, 4, 0, 1]
2.667472 & [0, 4, 0, 1, 3, 0, 0, 2, 2, 2, 5]
2.667472 & [4, 2, 3, 1, 1, 0, 0, 2, 2, 2, 3]
2.667472 & [3, 3, 1, 2, 0, 4, 4, 0, 1, 0, 0]
2.717099 & [0, 0, 0, 0, 2, 1, 1, 0, 0, 1, 0]
2.667472 & [0, 0, 1, 2, 1, 1, 4, 3, 3, 0, 3]
2.667472 & [1, 4, 0, 3, 0, 0, 0, 5, 5, 2, 5]
2.667472 & [1, 3, 0, 0, 1, 1, 4, 2, 2, 2, 0]
2.668258 & [4, 4, 1, 1, 5, 0, 2, 0, 6, 6, 3]
2.667472 & [3, 1, 3, 3, 4, 0, 2, 0, 1, 0, 1]
2.667472 & [1, 3, 2, 1, 1, 5, 0, 4, 2, 2, 2]
2.667472 & [3, 4, 4, 0, 0, 1, 2, 1, 2, 2, 2]
2.667472 & [1, 3, 0, 2, 0, 0, 0, 4, 5, 4, 4]
2.667472 & [0, 1, 1, 0, 1, 3, 0, 4, 2, 4, 4]
2.667472 & [1, 1, 1, 3, 2, 4, 0, 2, 0, 2, 0]
2.717099 & [0, 1, 0, 0, 1, 1, 2, 0, 0, 0, 0]
2.667472 & [0, 1, 1, 3, 3, 4, 4, 2, 3, 2, 3]
2.667472 & [3, 1, 5, 3, 0, 3, 3, 2, 2, 2, 4]
2.667472 & [3, 3, 3, 2, 1, 0, 2, 2, 4, 2, 5]
2.667472 & [0, 0, 3, 0, 0, 2, 1, 3, 1, 4, 4]
2.618694 & [1, 4, 3, 2, 0, 0, 0, 0, 0, 0, 0]
2.961605 & [0, 1, 3, 0, 0, 0, 0, 2, 1, 2, 2]
2.943648 & [2, 2, 1, 2, 1, 0, 3, 4, 0, 4, 5]
2.950672 & [0, 0, 0, 0, 1, 2, 2, 1, 0, 3, 0]
2.961605 & [2, 0, 0, 1, 0, 1, 3, 2, 2, 2, 2]
2.943648 & [3, 3, 2, 3, 4, 2, 4, 5, 1, 1, 0]
2.961605 & [0, 1, 2, 1, 1, 1, 1, 0, 3, 3, 3]
2.961605 & [2, 2, 2, 2, 1, 0, 0, 1, 3, 0, 2]
2.943648 & [4, 0, 4, 4, 3, 2, 5, 1, 2, 1, 3]
3.047997 & [2, 0, 0, 2, 2, 3, 3, 1, 1, 0, 0]
3.047997 & [3, 3, 1, 1, 0, 2, 2, 0, 0, 0, 1]
2.943648 & [0, 4, 0, 1, 1, 3, 5, 5, 5, 2, 3]
3.047997 & [1, 2, 4, 0, 3, 5, 2, 1, 1, 1, 1]
2.943648 & [5, 3, 1, 1, 1, 0, 0, 4, 2, 3, 4]
2.961605 & [1, 0, 2, 0, 3, 1, 0, 2, 2, 2, 2]
2.943648 & [2, 2, 0, 5, 5, 4, 0, 0, 1, 1, 3]
2.950672 & [1, 1, 0, 1, 1, 1, 1, 3, 2, 2, 3]
2.961605 & [1, 0, 1, 0, 2, 2, 2, 1, 1, 1, 3]
2.961605 & [1, 3, 1, 3, 0, 0, 0, 2, 1, 1, 1]
2.961605 & [0, 1, 0, 0, 3, 0, 0, 2, 2, 2, 1]
2.943648 & [5, 5, 6, 5, 2, 2, 0, 4, 2, 1, 3]
2.961605 & [0, 1, 3, 0, 0, 0, 0, 1, 2, 2, 2]
3.047997 & [3, 2, 3, 3, 0, 1, 1, 1, 2, 0, 1]
3.047997 & [3, 2, 5, 1, 0, 2, 4, 0, 0, 0, 0]
3.047997 & [0, 1, 4, 3, 5, 3, 2, 1, 1, 1, 1]
3.047997 & [1, 1, 1, 1, 0, 1, 2, 3, 4, 5, 2]
3.047997 & [5, 4, 2, 1, 3, 0, 4, 0, 0, 0, 0]
2.943648 & [2, 1, 4, 3, 3, 5, 5, 0, 2, 0, 2]
3.047997 & [0, 1, 1, 0, 3, 3, 3, 1, 2, 2, 1]
3.047997 & [3, 1, 0, 3, 3, 2, 2, 0, 1, 0, 0]
2.961605 & [2, 2, 2, 2, 1, 0, 3, 2, 0, 1, 1]
3.082576 & [2, 2, 0, 1, 1, 0, 0, 0, 0, 0, 0]
3.082576 & [0, 2, 0, 0, 2, 1, 1, 0, 0, 0, 0]
3.082576 & [0, 0, 1, 1, 2, 2, 0, 0, 0, 0, 0]
3.082576 & [1, 0, 1, 0, 0, 2, 2, 0, 0, 0, 0]
3.082576 & [1, 1, 1, 1, 2, 2, 0, 1, 1, 0, 1]
3.082576 & [1, 2, 2, 1, 0, 0, 1, 1, 1, 1, 1]
3.082576 & [0, 0, 0, 0, 1, 2, 2, 0, 0, 1, 0]
3.082576 & [1, 0, 0, 1, 1, 2, 2, 1, 1, 1, 1]
3.082576 & [0, 0, 1, 1, 2, 2, 1, 1, 1, 1, 1]
3.082576 & [1, 1, 1, 1, 1, 2, 2, 1, 1, 0, 0]
3.082576 & [1, 1, 1, 1, 1, 2, 2, 0, 0, 1, 1]
3.082576 & [0, 2, 0, 1, 1, 2, 2, 2, 2, 2, 2]
3.082576 & [1, 1, 2, 2, 2, 0, 0, 2, 2, 2, 2]
3.082576 & [1, 2, 2, 2, 0, 0, 1, 2, 2, 2, 2]
3.082576 & [2, 2, 2, 2, 1, 1, 2, 2, 2, 0, 0]
3.082576 & [2, 2, 2, 2, 0, 0, 2, 2, 1, 1, 2]
3.082576 & [1, 1, 0, 1, 2, 2, 0, 1, 1, 1, 1]
3.082576 & [0, 0, 0, 0, 0, 1, 1, 0, 2, 0, 2]
3.082576 & [1, 1, 1, 1, 2, 2, 0, 1, 1, 1, 0]
3.082576 & [2, 2, 2, 2, 2, 0, 0, 2, 1, 1, 2]
3.269206 & [1, 0, 1, 0, 3, 2, 1, 4, 4, 2, 4]
3.456902 & [0, 0, 0, 4, 1, 3, 0, 0, 2, 2, 2]
3.269206 & [2, 2, 0, 0, 0, 1, 3, 1, 4, 4, 1]
3.456902 & [1, 0, 1, 1, 2, 3, 1, 1, 4, 4, 4]
3.456902 & [2, 2, 2, 1, 3, 0, 0, 4, 0, 0, 0]
3.456902 & [3, 3, 3, 3, 1, 0, 4, 3, 2, 1, 1]
3.413434 & [2, 2, 2, 2, 0, 1, 0, 2, 2, 2, 2]
3.456902 & [1, 0, 0, 0, 0, 3, 0, 4, 2, 2, 2]
3.456902 & [0, 0, 0, 1, 0, 1, 3, 3, 3, 3, 2]
3.456902 & [1, 1, 1, 2, 1, 1, 3, 4, 0, 4, 4]
3.396244 & [0, 0, 0, 0, 1, 1, 3, 2, 0, 1, 1]
3.456902 & [1, 1, 2, 1, 0, 3, 0, 0, 0, 4, 0]
3.456902 & [1, 1, 3, 1, 2, 0, 0, 4, 0, 0, 0]
3.396244 & [3, 3, 3, 3, 3, 1, 1, 3, 4, 2, 0]
3.396244 & [1, 2, 3, 0, 1, 1, 1, 0, 0, 0, 0]
3.396244 & [2, 2, 2, 2, 0, 0, 3, 0, 0, 2, 1]
3.456902 & [2, 2, 2, 2, 0, 4, 3, 0, 1, 2, 0]
3.269206 & [2, 3, 3, 3, 4, 1, 1, 0, 1, 0, 2]
3.456902 & [3, 3, 3, 4, 2, 2, 1, 2, 2, 2, 0]
3.456902 & [0, 1, 0, 0, 2, 0, 0, 4, 3, 4, 4]
3.269206 & [2, 2, 4, 2, 2, 3, 0, 1, 0, 1, 5]
3.456902 & [2, 2, 2, 2, 1, 1, 2, 1, 4, 0, 3]
3.456902 & [3, 1, 3, 3, 2, 1, 0, 0, 0, 0, 3]
3.396244 & [2, 0, 0, 0, 0, 0, 3, 2, 2, 1, 2]
3.269206 & [3, 4, 3, 3, 0, 2, 2, 1, 5, 1, 3]
3.396244 & [0, 0, 0, 0, 0, 4, 1, 1, 3, 2, 0]
3.396244 & [0, 0, 0, 0, 1, 4, 4, 0, 2, 3, 0]
3.269206 & [1, 1, 0, 4, 3, 3, 3, 2, 0, 2, 0]
3.456902 & [1, 0, 2, 0, 3, 4, 0, 1, 1, 1, 1]
3.456902 & [2, 2, 1, 2, 2, 0, 1, 0, 0, 0, 3]
3.633042 & [0, 3, 3, 3, 0, 0, 0, 2, 1, 2, 4]
3.633042 & [4, 4, 4, 4, 1, 0, 1, 0, 2, 3, 1]
3.633042 & [1, 4, 1, 1, 0, 0, 0, 2, 3, 2, 0]
3.633042 & [0, 0, 3, 0, 0, 3, 3, 4, 1, 1, 2]
3.633042 & [1, 1, 0, 1, 4, 2, 0, 3, 3, 1, 3]
3.633042 & [1, 0, 1, 2, 3, 3, 3, 4, 4, 3, 4]
3.633042 & [4, 4, 3, 4, 1, 0, 2, 0, 0, 0, 2]
3.633042 & [4, 1, 1, 1, 3, 0, 3, 0, 2, 0, 0]
3.633042 & [3, 3, 3, 4, 0, 2, 1, 0, 1, 0, 0]
3.633042 & [2, 4, 0, 4, 0, 0, 0, 3, 1, 1, 1]
3.633042 & [3, 0, 0, 1, 2, 2, 2, 4, 4, 2, 4]
3.633042 & [4, 4, 4, 1, 0, 3, 0, 0, 2, 0, 2]
3.633042 & [2, 4, 4, 4, 3, 0, 2, 0, 0, 0, 1]
3.633042 & [1, 4, 3, 2, 2, 2, 0, 0, 3, 0, 0]
3.633042 & [3, 2, 2, 2, 4, 1, 1, 1, 3, 1, 0]
3.633042 & [1, 1, 3, 1, 2, 2, 2, 0, 4, 0, 1]
3.633042 & [0, 0, 0, 2, 1, 2, 0, 3, 4, 3, 3]
3.633042 & [2, 1, 2, 2, 2, 0, 4, 1, 1, 3, 3]
3.633042 & [0, 4, 1, 0, 2, 2, 2, 3, 2, 3, 3]
3.633042 & [4, 4, 2, 4, 4, 3, 0, 0, 2, 0, 1]
3.633042 & [3, 0, 0, 0, 4, 4, 4, 2, 1, 2, 0]
3.633042 & [4, 3, 4, 4, 2, 2, 0, 1, 1, 2, 2]
3.633042 & [0, 2, 1, 1, 1, 1, 3, 4, 4, 4, 0]
3.633042 & [0, 1, 1, 1, 2, 2, 3, 3, 4, 2, 2]
3.633042 & [1, 1, 1, 0, 4, 4, 4, 2, 2, 1, 3]
3.633042 & [1, 4, 4, 1, 2, 1, 1, 0, 0, 0, 3]
3.633042 & [3, 3, 3, 3, 2, 1, 2, 4, 0, 2, 1]
3.633042 & [2, 0, 0, 0, 1, 1, 1, 4, 1, 4, 3]
3.633042 & [3, 4, 0, 0, 1, 1, 1, 3, 2, 3, 3]
3.633042 & [2, 2, 2, 3, 0, 1, 0, 4, 4, 2, 4]
3.902530 & [0, 0, 0, 2, 1, 1, 1, 2, 2, 1, 2]
3.832314 & [5, 4, 5, 5, 3, 4, 6, 1, 0, 2, 0]
3.832314 & [0, 1, 5, 5, 0, 2, 2, 4, 4, 3, 3]
3.832314 & [3, 0, 0, 2, 5, 5, 5, 1, 6, 1, 4]
3.832314 & [0, 1, 3, 1, 4, 5, 2, 6, 6, 6, 3]
3.832314 & [3, 3, 0, 2, 2, 5, 5, 1, 0, 4, 1]
3.832314 & [4, 0, 0, 3, 6, 6, 6, 1, 1, 5, 2]
3.832314 & [3, 3, 0, 1, 1, 2, 2, 0, 4, 5, 5]
3.874944 & [2, 1, 2, 2, 2, 2, 2, 3, 0, 0, 0]
3.874944 & [0, 0, 0, 0, 0, 0, 2, 1, 3, 2, 2]
3.874944 & [1, 2, 1, 1, 3, 3, 3, 3, 0, 3, 3]
3.832314 & [3, 0, 6, 0, 5, 5, 5, 4, 1, 2, 2]
3.874944 & [0, 0, 0, 0, 0, 3, 3, 3, 2, 0, 1]
3.874944 & [2, 1, 1, 0, 3, 3, 3, 1, 1, 1, 1]
3.832314 & [1, 1, 4, 0, 2, 2, 3, 3, 5, 5, 0]
3.832314 & [4, 2, 4, 6, 3, 0, 2, 5, 5, 1, 5]
3.874944 & [3, 2, 0, 2, 1, 1, 1, 2, 2, 2, 2]
3.832314 & [2, 0, 5, 6, 6, 6, 4, 1, 3, 1, 3]
3.874944 & [0, 0, 0, 0, 2, 0, 1, 3, 0, 3, 3]
3.874944 & [1, 1, 3, 0, 0, 0, 2, 1, 1, 1, 1]
3.902530 & [2, 1, 2, 2, 2, 0, 0, 1, 1, 1, 0]
3.874944 & [3, 1, 1, 1, 2, 2, 2, 2, 2, 2, 0]
3.874944 & [0, 2, 2, 2, 2, 2, 2, 3, 1, 1, 1]
3.832314 & [4, 3, 4, 4, 6, 5, 0, 2, 2, 1, 0]
3.832314 & [1, 6, 5, 2, 1, 0, 0, 3, 4, 3, 3]
3.902530 & [0, 2, 2, 2, 1, 1, 1, 2, 0, 0, 0]
3.832314 & [1, 0, 0, 0, 2, 1, 4, 6, 3, 5, 5]
3.832314 & [1, 6, 3, 1, 2, 2, 2, 0, 5, 4, 0]
3.832314 & [1, 4, 1, 5, 6, 2, 0, 4, 3, 3, 3]
3.924801 & [0, 0, 0, 0, 0, 2, 1, 2, 0, 2, 2]
4.035431 & [0, 0, 0, 0, 1, 2, 0, 4, 4, 2, 3]
4.035431 & [2, 2, 2, 2, 1, 3, 1, 0, 0, 2, 4]
4.035431 & [2, 3, 3, 3, 0, 0, 1, 1, 0, 0, 1]
4.042966 & [2, 3, 2, 4, 4, 2, 0, 5, 5, 1, 5]
4.035431 & [2, 1, 2, 2, 1, 1, 0, 3, 2, 3, 3]
4.035431 & [4, 4, 1, 1, 2, 0, 0, 0, 0, 0, 3]
4.035431 & [0, 0, 0, 0, 2, 4, 0, 1, 3, 2, 3]
4.035431 & [0, 3, 1, 4, 3, 2, 2, 0, 0, 0, 0]
4.035431 & [4, 4, 4, 4, 2, 0, 3, 3, 0, 1, 4]
4.042966 & [1, 3, 1, 4, 4, 3, 3, 0, 0, 2, 2]
4.035431 & [3, 2, 2, 1, 1, 4, 4, 4, 0, 4, 4]
4.042966 & [1, 1, 2, 0, 0, 0, 4, 4, 5, 3, 4]
4.042966 & [0, 0, 0, 1, 5, 5, 2, 4, 2, 3, 2]
4.042966 & [3, 0, 0, 0, 5, 5, 1, 4, 3, 2, 3]
4.042966 & [3, 3, 1, 3, 4, 1, 1, 5, 0, 2, 2]
4.042966 & [0, 3, 1, 0, 0, 4, 5, 5, 5, 2, 2]
4.035431 & [0, 1, 1, 0, 0, 1, 1, 2, 2, 3, 2]
4.042966 & [2, 2, 3, 4, 1, 1, 2, 0, 0, 5, 0]
4.035431 & [4, 1, 4, 4, 4, 2, 0, 3, 0, 0, 0]
4.035431 & [1, 1, 0, 0, 0, 0, 2, 3, 1, 3, 3]
4.035431 & [2, 2, 2, 3, 2, 1, 1, 0, 0, 0, 1]
4.042966 & [2, 4, 2, 4, 5, 0, 2, 1, 1, 1, 3]
4.035431 & [2, 0, 0, 4, 1, 3, 2, 4, 4, 4, 4]
4.042966 & [0, 1, 0, 0, 4, 3, 5, 5, 2, 5, 1]
4.042966 & [1, 5, 1, 5, 4, 1, 0, 3, 3, 3, 2]
4.035431 & [2, 1, 2, 0, 3, 4, 3, 0, 0, 0, 0]
4.035431 & [1, 2, 3, 2, 2, 1, 1, 1, 0, 0, 0]
4.042966 & [4, 2, 1, 2, 0, 0, 2, 3, 5, 5, 5]
4.348675 & [0, 1, 1, 0, 3, 4, 4, 4, 4, 2, 2]
4.348675 & [2, 1, 1, 3, 3, 2, 0, 0, 0, 4, 0]
4.348675 & [2, 2, 1, 2, 0, 5, 2, 3, 4, 3, 3]
4.348675 & [2, 1, 2, 1, 1, 1, 4, 4, 0, 3, 0]
4.348675 & [0, 1, 0, 1, 4, 3, 2, 2, 2, 3, 2]
4.348675 & [0, 0, 1, 0, 2, 3, 4, 2, 2, 5, 2]
4.348675 & [4, 4, 0, 4, 1, 1, 3, 3, 2, 3, 1]
4.348675 & [4, 4, 0, 4, 1, 3, 0, 2, 0, 2, 2]
4.348675 & [0, 0, 3, 0, 2, 2, 4, 4, 0, 1, 1]
4.348675 & [1, 0, 1, 0, 2, 4, 4, 2, 2, 2, 3]
4.348675 & [3, 3, 3, 1, 4, 1, 2, 1, 0, 0, 0]
4.348675 & [2, 0, 0, 0, 4, 1, 5, 4, 3, 4, 4]
4.348675 & [3, 0, 2, 2, 4, 4, 1, 1, 0, 0, 0]
4.348675 & [3, 4, 4, 2, 2, 2, 2, 1, 1, 0, 0]
4.348675 & [3, 1, 2, 2, 2, 2, 4, 5, 5, 0, 5]
4.348675 & [3, 3, 3, 1, 4, 4, 4, 1, 0, 1, 2]
4.348675 & [1, 1, 0, 1, 0, 3, 2, 4, 4, 4, 0]
4.348675 & [1, 2, 1, 1, 1, 0, 0, 3, 4, 2, 4]
4.348675 & [3, 3, 3, 0, 4, 3, 2, 5, 1, 1, 1]
4.348675 & [2, 4, 3, 3, 1, 1, 1, 0, 3, 0, 0]
4.348675 & [3, 0, 2, 0, 0, 4, 5, 5, 5, 1, 5]
4.348675 & [2, 4, 4, 2, 2, 2, 1, 1, 3, 0, 0]
4.348675 & [4, 0, 0, 2, 2, 2, 0, 1, 3, 1, 1]
4.348675 & [3, 2, 1, 1, 4, 4, 0, 0, 0, 0, 2]
4.348675 & [1, 0, 3, 0, 0, 2, 2, 4, 4, 2, 4]
4.348675 & [0, 1, 0, 1, 4, 4, 4, 4, 3, 3, 2]
4.348675 & [1, 4, 4, 4, 0, 0, 0, 3, 2, 1, 1]
4.348675 & [4, 0, 0, 0, 1, 2, 0, 5, 5, 5, 3]
4.348675 & [0, 0, 1, 1, 4, 4, 4, 4, 2, 3, 2]
4.348675 & [0, 2, 0, 0, 0, 4, 2, 3, 3, 1, 1]
4.481298 & [0, 0, 0, 0, 2, 1, 1, 3, 0, 3, 1]
4.394714 & [2, 2, 2, 2, 2, 2, 1, 3, 1, 3, 0]
4.481298 & [0, 0, 3, 3, 3, 3, 3, 1, 1, 1, 2]
4.394714 & [2, 0, 0, 1, 1, 0, 0, 2, 2, 2, 2]
4.481298 & [1, 1, 0, 0, 3, 0, 2, 3, 3, 3, 3]
4.481298 & [2, 1, 1, 1, 1, 3, 3, 0, 0, 0, 1]
4.481298 & [2, 3, 2, 3, 0, 1, 2, 0, 0, 0, 0]
4.481298 & [2, 1, 1, 3, 0, 2, 2, 0, 0, 0, 0]
4.481298 & [1, 1, 1, 3, 2, 2, 2, 2, 2, 0, 0]
4.481298 & [3, 0, 3, 0, 1, 3, 2, 1, 1, 1, 1]
4.394714 & [0, 2, 1, 1, 2, 2, 2, 0, 0, 0, 0]
4.394714 & [0, 2, 0, 3, 1, 1, 2, 2, 2, 2, 2]
4.394714 & [0, 2, 0, 0, 1, 0, 1, 2, 2, 2, 2]
4.481298 & [2, 2, 2, 2, 3, 1, 0, 0, 1, 1, 2]
4.481298 & [1, 1, 2, 2, 1, 0, 3, 0, 0, 0, 0]
4.481298 & [2, 2, 3, 0, 0, 0, 0, 0, 1, 1, 1]
4.481298 & [0, 1, 3, 2, 2, 2, 3, 1, 1, 1, 1]
4.394714 & [1, 1, 2, 1, 0, 1, 0, 2, 2, 2, 2]
4.481298 & [0, 0, 2, 1, 1, 3, 1, 3, 3, 3, 3]
4.394714 & [1, 1, 1, 1, 1, 3, 2, 2, 0, 0, 1]
4.481298 & [1, 1, 3, 1, 1, 1, 0, 2, 2, 3, 2]
4.481298 & [3, 3, 3, 3, 1, 1, 0, 3, 2, 2, 1]
4.394714 & [0, 1, 0, 1, 2, 0, 0, 2, 2, 2, 2]
4.481298 & [1, 0, 0, 0, 0, 0, 3, 2, 1, 2, 2]
4.481298 & [3, 3, 2, 3, 1, 1, 1, 1, 0, 0, 1]
4.481298 & [1, 1, 1, 0, 0, 3, 3, 0, 0, 0, 2]
4.481298 & [1, 1, 1, 0, 0, 1, 1, 2, 3, 3, 3]
4.394714 & [1, 1, 2, 0, 0, 3, 3, 1, 1, 1, 1]
4.719408 & [1, 1, 1, 1, 1, 2, 4, 5, 0, 3, 2]
4.719408 & [1, 1, 3, 1, 0, 2, 2, 3, 0, 3, 3]
4.719408 & [1, 1, 1, 1, 5, 5, 0, 3, 1, 4, 2]
4.719408 & [2, 4, 3, 5, 0, 0, 1, 3, 3, 3, 3]
4.719408 & [5, 1, 3, 5, 4, 0, 2, 0, 0, 0, 0]
4.719408 & [2, 1, 1, 5, 0, 3, 4, 3, 3, 3, 3]
4.719408 & [5, 3, 0, 2, 2, 4, 1, 3, 3, 3, 3]
4.719408 & [2, 2, 1, 1, 1, 3, 3, 0, 0, 1, 0]
4.719408 & [0, 0, 0, 0, 1, 1, 4, 0, 5, 3, 2]
4.719408 & [2, 1, 1, 2, 2, 2, 3, 3, 3, 0, 0]
4.719408 & [0, 0, 0, 0, 1, 5, 5, 4, 2, 3, 0]
4.719408 & [4, 0, 3, 2, 5, 1, 1, 4, 4, 4, 4]
4.719408 & [2, 2, 2, 2, 0, 1, 1, 3, 2, 4, 5]
4.719408 & [3, 3, 3, 3, 0, 3, 4, 5, 2, 1, 2]
4.719408 & [0, 5, 0, 3, 4, 1, 2, 1, 1, 1, 1]
4.719408 & [3, 0, 3, 3, 0, 0, 0, 2, 1, 1, 2]
4.719408 & [4, 4, 4, 4, 5, 1, 1, 4, 0, 2, 3]
4.719408 & [3, 3, 2, 3, 2, 2, 2, 0, 1, 1, 0]
4.719408 & [1, 5, 1, 2, 0, 3, 4, 0, 0, 0, 0]
4.719408 & [3, 0, 3, 2, 2, 2, 2, 0, 1, 1, 1]
4.719408 & [2, 0, 0, 0, 0, 2, 2, 3, 1, 3, 1]
4.719408 & [3, 5, 2, 1, 4, 0, 0, 1, 1, 1, 1]
4.719408 & [1, 2, 1, 0, 0, 0, 0, 3, 3, 2, 3]
4.719408 & [1, 0, 5, 4, 2, 2, 3, 0, 0, 0, 0]
4.719408 & [3, 3, 3, 3, 0, 5, 1, 4, 3, 4, 2]
4.719408 & [1, 0, 2, 1, 3, 4, 5, 0, 0, 0, 0]
4.719408 & [1, 1, 2, 1, 3, 3, 2, 2, 0, 2, 0]
4.719408 & [1, 1, 2, 3, 5, 4, 0, 4, 4, 4, 4]
4.978746 & [1, 1, 3, 1, 0, 1, 2, 3, 3, 3, 3]
4.978746 & [0, 0, 0, 0, 2, 0, 1, 2, 3, 2, 2]
4.978746 & [1, 2, 0, 0, 0, 0, 3, 2, 2, 2, 2]
4.978746 & [2, 1, 0, 2, 2, 0, 0, 1, 1, 1, 1]
4.978746 & [2, 2, 2, 2, 0, 0, 0, 3, 1, 0, 0]
4.978746 & [2, 2, 2, 2, 0, 2, 1, 0, 0, 3, 0]
4.978746 & [3, 3, 1, 3, 0, 2, 3, 0, 0, 0, 0]
4.978746 & [0, 0, 0, 3, 2, 1, 0, 1, 1, 1, 1]
4.945879 & [2, 1, 1, 1, 0, 2, 0, 0, 0, 0, 0]
4.983728 & [0, 0, 0, 0, 2, 2, 1, 0, 0, 0, 0]
4.945879 & [2, 0, 2, 0, 1, 1, 1, 2, 2, 2, 2]
4.945879 & [2, 1, 2, 2, 1, 0, 0, 1, 1, 1, 1]
4.978746 & [0, 0, 0, 0, 2, 2, 2, 1, 2, 3, 2]
4.978746 & [0, 0, 0, 0, 0, 0, 1, 2, 2, 3, 4]
4.978746 & [2, 2, 2, 2, 1, 0, 2, 1, 3, 1, 1]
4.978746 & [0, 0, 1, 0, 0, 2, 2, 2, 2, 2, 3]
4.978746 & [2, 1, 2, 2, 2, 2, 0, 0, 3, 0, 0]
4.978746 & [1, 1, 0, 1, 0, 2, 0, 2, 2, 2, 2]
4.978746 & [3, 3, 3, 3, 2, 0, 2, 1, 2, 2, 2]
4.978746 & [0, 0, 0, 0, 2, 3, 0, 1, 2, 2, 2]
4.978746 & [2, 2, 2, 2, 0, 1, 1, 1, 3, 2, 1]
4.978746 & [1, 1, 1, 1, 2, 1, 0, 3, 2, 2, 2]
4.978746 & [0, 0, 0, 0, 2, 3, 1, 0, 1, 1, 1]
4.978746 & [2, 2, 2, 0, 2, 1, 3, 0, 0, 0, 0]
4.978746 & [1, 1, 1, 3, 2, 1, 0, 2, 2, 2, 2]
5.090891 & [2, 2, 0, 3, 0, 1, 1, 5, 4, 5, 5]
5.090891 & [3, 1, 1, 4, 5, 5, 0, 0, 2, 2, 0]
5.148642 & [1, 0, 2, 4, 3, 3, 3, 1, 1, 1, 1]
5.148642 & [0, 0, 0, 0, 0, 4, 2, 1, 2, 2, 3]
5.148642 & [0, 0, 0, 0, 0, 2, 3, 1, 2, 2, 4]
5.148642 & [3, 0, 0, 0, 0, 1, 2, 2, 2, 2, 1]
5.090891 & [3, 1, 3, 4, 0, 0, 5, 2, 1, 2, 2]
5.148642 & [0, 4, 2, 3, 2, 2, 1, 1, 1, 1, 1]
5.148642 & [3, 3, 3, 3, 0, 0, 0, 1, 2, 3, 4]
5.148642 & [2, 2, 2, 0, 3, 3, 1, 1, 2, 1, 1]
5.090891 & [1, 5, 2, 1, 0, 0, 3, 4, 4, 4, 2]
5.090891 & [0, 0, 4, 2, 2, 5, 4, 1, 1, 3, 1]
5.148642 & [2, 2, 2, 2, 0, 1, 0, 3, 0, 3, 0]
5.148642 & [3, 3, 0, 3, 3, 2, 1, 1, 1, 1, 2]
5.148642 & [3, 4, 2, 1, 0, 0, 0, 1, 1, 1, 1]
5.090891 & [2, 2, 3, 2, 1, 4, 4, 0, 0, 3, 5]
5.148642 & [2, 0, 4, 2, 2, 1, 3, 0, 0, 0, 0]
5.148642 & [2, 1, 2, 2, 2, 0, 3, 3, 3, 3, 1]
5.148642 & [2, 1, 0, 1, 1, 2, 1, 3, 3, 3, 3]
5.148642 & [3, 3, 3, 3, 1, 2, 0, 0, 0, 3, 4]
5.090891 & [0, 0, 2, 1, 5, 5, 2, 3, 3, 4, 3]
5.090891 & [0, 0, 5, 5, 2, 3, 4, 3, 1, 1, 1]
5.148642 & [3, 3, 3, 3, 3, 1, 2, 1, 0, 4, 1]
5.148642 & [2, 2, 2, 0, 0, 1, 3, 3, 2, 3, 3]
5.090891 & [3, 2, 0, 0, 1, 1, 5, 3, 4, 4, 4]
5.148642 & [1, 2, 0, 3, 4, 4, 4, 0, 0, 0, 0]
5.090891 & [1, 2, 2, 5, 5, 4, 0, 3, 3, 3, 0]
5.090891 & [3, 1, 4, 1, 5, 5, 2, 2, 2, 0, 0]
5.090891 & [5, 1, 4, 2, 0, 0, 0, 3, 6, 6, 6]
5.249412 & [2, 4, 2, 2, 1, 3, 3, 3, 0, 0, 1]
5.249412 & [4, 4, 3, 4, 1, 1, 0, 0, 2, 2, 1]
5.249412 & [0, 4, 4, 4, 2, 2, 2, 0, 3, 1, 1]
